match_day,standing,team,games,wins,draws,losses,scored,missed,points,home_wins,home_draws,home_losses,home_scored,home_missed,home_points,away_wins,away_draws,away_losses,away_scored,away_missed,away_points
21,15,28,21,6,5,10,27,37,23,4,3,4,14,16,15,2,2,6,13,21,8
21,16,3,21,3,11,7,19,27,20,3,5,3,9,12,14,0,6,4,10,15,6
21,17,29,21,4,8,9,22,33,20,3,4,4,14,16,13,1,4,5,8,17,7
21,18,30,21,4,8,9,18,34,20,2,5,5,11,22,11,2,3,4,7,12,9
21,19,12,21,3,10,8,19,25,19,2,5,3,11,14,11,1,5,5,8,11,8
21,20,31,21,5,4,12,21,35,19,4,2,4,14,15,14,1,2,8,7,20,5

22,1,17,22,13,8,1,47,23,47,10,1,0,29,7,31,3,7,1,18,16,16
22,2,1,22,13,4,5,43,22,43,7,1,3,23,11,22,6,3,2,20,11,21
22,3,16,22,12,6,4,33,16,42,6,3,2,14,7,21,6,3,2,19,9,21
22,4,9,22,11,5,6,38,20,38,8,2,1,24,8,26,3,3,5,14,12,12
22,5,27,22,10,6,6,32,28,36,6,4,1,17,9,22,4,2,5,15,19,14
22,6,25,22,8,9,5,25,22,33,6,4,1,14,7,22,2,5,4,11,15,11
22,7,18,22,9,4,9,36,31,31,4,3,4,25,14,15,5,1,5,11,17,16
22,8,5,22,9,4,9,34,37,31,4,2,4,19,18,14,5,2,5,15,19,17
22,9,6,22,7,9,6,34,29,30,5,5,1,22,13,20,2,4,5,12,16,10
22,10,15,22,8,4,10,26,29,28,7,2,2,18,8,23,1,2,8,8,21,5
22,11,4,22,8,4,10,29,35,28,5,3,3,15,10,18,3,1,7,14,25,10
22,12,24,22,8,3,11,26,27,27,5,2,4,14,12,17,3,1,7,12,15,10
22,13,11,22,5,11,6,24,26,26,3,5,3,13,14,14,2,6,3,11,12,12
22,14,2,22,6,6,10,25,39,24,4,4,3,15,13,16,2,2,7,10,26,8
22,15,3,22,4,11,7,21,28,23,3,5,3,9,12,14,1,6,4,12,16,9
22,16,28,22,6,5,11,27,40,23,4,3,4,14,16,15,2,2,7,13,24,8
22,17,12,22,4,10,8,22,25,22,3,5,3,14,14,14,1,5,5,8,11,8
22,18,31,22,6,4,12,22,35,22,5,2,4,15,15,17,1,2,8,7,20,5
22,19,30,22,4,9,9,19,35,21,2,5,5,11,22,11,2,4,4,8,13,10
22,20,29,22,4,8,10,22,38,20,3,4,4,14,16,13,1,4,6,8,22,7

23,1,17,23,13,9,1,47,23,48,10,1,0,29,7,31,3,8,1,18,16,17
23,2,1,23,14,4,5,46,22,46,7,1,3,23,11,22,7,3,2,23,11,24
23,3,16,23,13,6,4,37,19,45,7,3,2,18,10,24,6,3,2,19,9,21
23,4,9,23,12,5,6,40,20,41,9,2,1,26,8,29,3,3,5,14,12,12
23,5,27,23,10,7,6,32,28,37,6,5,1,17,9,23,4,2,5,15,19,14
23,6,25,23,8,10,5,26,23,34,6,5,1,15,8,23,2,5,4,11,15,11
23,7,18,23,9,5,9,37,32,32,4,3,4,25,14,15,5,2,5,12,18,17
23,8,5,23,9,4,10,36,40,31,4,2,4,19,18,14,5,2,6,17,22,17
23,9,6,23,7,9,7,34,31,30,5,5,1,22,13,20,2,4,6,12,18,10
23,10,24,23,9,3,11,28,27,30,6,2,4,16,12,20,3,1,7,12,15,10
23,11,15,23,8,5,10,28,31,29,7,3,2,20,10,24,1,2,8,8,21,5
23,12,4,23,8,4,11,29,37,28,5,3,3,15,10,18,3,1,8,14,27,10
23,13,11,23,5,12,6,26,28,27,3,5,3,13,14,14,2,7,3,13,14,13
23,14,28,23,7,5,11,30,42,26,5,3,4,17,18,18,2,2,7,13,24,8
23,15,2,23,6,7,10,26,40,25,4,4,3,15,13,16,2,3,7,11,27,9
23,16,3,23,4,12,7,22,29,24,3,6,3,10,13,15,1,6,4,12,16,9
23,17,12,23,4,11,8,23,26,23,3,5,3,14,14,14,1,6,5,9,12,9
23,18,31,23,6,4,13,25,39,22,5,2,4,15,15,17,1,2,9,10,24,5
23,19,30,23,4,10,9,20,36,22,2,6,5,12,23,12,2,4,4,8,13,10
23,20,29,23,4,8,11,22,41,20,3,4,5,14,19,13,1,4,6,8,22,7

24,1,17,24,14,9,1,52,23,51,11,1,0,34,7,34,3,8,1,18,16,17
24,2,1,24,15,4,5,49,22,49,8,1,3,26,11,25,7,3,2,23,11,24
24,3,16,24,13,6,5,37,20,45,7,3,2,18,10,24,6,3,3,19,10,21
24,4,9,24,13,5,6,44,20,44,9,2,1,26,8,29,4,3,5,18,12,15
24,5,27,24,10,8,6,33,29,38,6,5,1,17,9,23,4,3,5,16,20,15
24,6,25,24,9,10,5,28,24,37,6,5,1,15,8,23,3,5,4,13,16,14
24,7,18,24,9,6,9,38,33,33,4,4,4,26,15,16,5,2,5,12,18,17
24,8,15,24,9,5,10,31,31,32,7,3,2,20,10,24,2,2,8,11,21,8
24,9,5,24,9,4,11,37,42,31,4,2,5,20,20,14,5,2,6,17,22,17
24,10,4,24,9,4,11,31,37,31,6,3,3,17,10,21,3,1,8,14,27,10
24,11,6,24,7,9,8,34,35,30,5,5,2,22,17,20,2,4,6,12,18,10
24,12,24,24,9,3,12,28,29,30,6,2,4,16,12,20,3,1,8,12,17,10
24,13,11,24,5,13,6,28,30,28,3,6,3,15,16,15,2,7,3,13,14,13
24,14,2,24,7,7,10,27,40,28,5,4,3,16,13,19,2,3,7,11,27,9
24,15,12,24,5,11,8,25,26,26,4,5,3,16,14,17,1,6,5,9,12,9
24,16,28,24,7,5,12,30,44,26,5,3,4,17,18,18,2,2,8,13,26,8
24,17,3,24,4,12,8,22,34,24,3,6,3,10,13,15,1,6,5,12,21,9
24,18,31,24,6,4,14,25,42,22,5,2,5,15,18,17,1,2,9,10,24,5
24,19,30,24,4,10,10,20,39,22,2,6,5,12,23,12,2,4,5,8,16,10
24,20,29,24,4,9,11,24,43,21,3,4,5,14,19,13,1,5,6,10,24,8

25,1,17,25,15,9,1,55,24,54,12,1,0,37,8,37,3,8,1,18,16,17
25,2,1,25,16,4,5,51,23,52,9,1,3,28,12,28,7,3,2,23,11,24
25,3,9,25,14,5,6,48,22,47,9,2,1,26,8,29,5,3,5,22,14,18
25,4,16,25,13,7,5,39,22,46,7,3,2,18,10,24,6,4,3,21,12,22
25,5,27,25,11,8,6,34,29,41,6,5,1,17,9,23,5,3,5,17,20,18
25,6,25,25,9,10,6,30,28,37,6,5,2,17,12,23,3,5,4,13,16,14
25,7,15,25,10,5,10,33,31,35,8,3,2,22,10,27,2,2,8,11,21,8
25,8,18,25,9,6,10,38,34,33,4,4,4,26,15,16,5,2,6,12,19,17
25,9,6,25,8,9,8,35,35,33,6,5,2,23,17,23,2,4,6,12,18,10
25,10,5,25,9,4,12,38,45,31,4,2,6,21,23,14,5,2,6,17,22,17
25,11,4,25,9,4,12,31,38,31,6,3,4,17,11,21,3,1,8,14,27,10
25,12,24,25,9,3,13,28,31,30,6,2,4,16,12,20,3,1,9,12,19,10
25,13,12,25,6,11,8,26,26,29,5,5,3,17,14,20,1,6,5,9,12,9
25,14,11,25,5,13,7,29,32,28,3,6,3,15,16,15,2,7,4,14,16,13
25,15,2,25,7,7,11,28,43,28,5,4,3,16,13,19,2,3,8,12,30,9
25,16,28,25,7,6,12,32,46,27,5,4,4,19,20,19,2,2,8,13,26,8
25,17,3,25,4,13,8,24,36,25,3,7,3,12,15,16,1,6,5,12,21,9
25,18,29,25,5,9,11,27,44,24,3,4,5,14,19,13,2,5,6,13,25,11
25,19,30,25,4,11,10,22,41,23,2,6,5,12,23,12,2,5,5,10,18,11
25,20,31,25,6,4,15,25,43,22,5,2,5,15,18,17,1,2,10,10,25,5

26,1,17,26,15,9,2,56,26,54,12,1,0,37,8,37,3,8,2,19,18,17
26,2,1,26,16,5,5,55,27,53,9,1,3,28,12,28,7,4,2,27,15,25
26,3,16,26,14,7,5,42,22,49,8,3,2,21,10,27,6,4,3,21,12,22
26,4,9,26,14,5,7,48,23,47,9,2,2,26,9,29,5,3,5,22,14,18
26,5,27,26,12,8,6,36,30,44,7,5,1,19,10,26,5,3,5,17,20,18
26,6,15,26,11,5,10,34,31,38,8,3,2,22,10,27,3,2,8,12,21,11
26,7,25,26,9,10,7,32,31,37,6,5,2,17,12,23,3,5,5,15,19,14
26,8,18,26,9,7,10,42,38,34,4,5,4,30,19,17,5,2,6,12,19,17
26,9,6,26,8,9,9,36,37,33,6,5,2,23,17,23,2,4,7,13,20,10
26,10,24,26,10,3,13,31,33,33,7,2,4,19,14,23,3,1,9,12,19,10
26,11,11,26,6,13,7,34,35,31,4,6,3,20,19,18,2,7,4,14,16,13
26,12,4,26,9,4,13,34,42,31,6,3,4,17,11,21,3,1,9,17,31,10
26,13,5,26,9,4,13,41,50,31,4,2,6,21,23,14,5,2,7,20,27,17
26,14,12,26,6,12,8,28,28,30,5,5,3,17,14,20,1,7,5,11,14,10
26,15,2,26,7,8,11,30,45,29,5,5,3,18,15,20,2,3,8,12,30,9
26,16,3,26,5,13,8,25,36,28,3,7,3,12,15,16,2,6,5,13,21,12
26,17,28,26,7,6,13,32,49,27,5,4,4,19,20,19,2,2,9,13,29,8
26,18,30,26,5,11,10,26,44,26,3,6,5,16,26,15,2,5,5,10,18,11
26,19,31,26,7,4,15,27,44,25,6,2,5,17,19,20,1,2,10,10,25,5
26,20,29,26,5,9,12,27,45,24,3,4,6,14,20,13,2,5,6,13,25,11

27,1,17,27,16,9,2,58,27,57,13,1,0,39,9,40,3,8,2,19,18,17
27,2,1,27,17,5,5,57,27,56,10,1,3,30,12,31,7,4,2,27,15,25
27,3,16,27,14,7,6,43,24,49,8,3,2,21,10,27,6,4,4,22,14,22
27,4,9,27,14,6,7,48,23,48,9,2,2,26,9,29,5,4,5,22,14,19
27,5,27,27,13,8,6,38,31,47,7,5,1,19,10,26,6,3,5,19,21,21
27,6,15,27,11,6,10,35,32,39,8,4,2,23,11,28,3,2,8,12,21,11
27,7,25,27,9,10,8,33,33,37,6,5,3,18,14,23,3,5,5,15,19,14
27,8,6,27,9,9,9,38,37,36,7,5,2,25,17,26,2,4,7,13,20,10
27,9,18,27,9,8,10,42,38,35,4,5,4,30,19,17,5,3,6,12,19,18
27,10,24,27,10,3,14,31,34,33,7,2,4,19,14,23,3,1,10,12,20,10
27,11,4,27,9,5,13,34,42,32,6,4,4,17,11,22,3,1,9,17,31,10
27,12,5,27,9,5,13,42,51,32,4,3,6,22,24,15,5,2,7,20,27,17
27,13,12,27,6,13,8,28,28,31,5,6,3,17,14,21,1,7,5,11,14,10
27,14,11,27,6,13,8,34,37,31,4,6,3,20,19,18,2,7,5,14,18,13
27,15,3,27,6,13,8,26,36,31,4,7,3,13,15,19,2,6,5,13,21,12
27,16,2,27,7,9,11,31,46,30,5,5,3,18,15,20,2,4,8,13,31,10
27,17,28,27,7,7,13,35,52,28,5,5,4,22,23,20,2,2,9,13,29,8
27,18,30,27,5,12,10,27,45,27,3,6,5,16,26,15,2,6,5,11,19,12
27,19,29,27,5,10,12,30,48,25,3,4,6,14,20,13,2,6,6,16,28,12
27,20,31,27,7,4,16,27,46,25,6,2,5,17,19,20,1,2,11,10,27,5

28,1,17,28,17,9,2,62,27,60,13,1,0,39,9,40,4,8,2,23,18,20
28,2,1,28,17,6,5,60,30,57,10,1,3,30,12,31,7,5,2,30,18,26
28,3,9,28,15,6,7,51,24,51,10,2,2,29,10,32,5,4,5,22,14,19
28,4,16,28,14,8,6,44,25,50,8,4,2,22,11,28,6,4,4,22,14,22
28,5,27,28,13,9,6,41,34,48,7,6,1,22,13,27,6,3,5,19,21,21
28,6,15,28,11,6,11,36,35,39,8,4,2,23,11,28,3,2,9,13,24,11
28,7,6,28,9,10,9,39,38,37,7,5,2,25,17,26,2,5,7,14,21,11
28,8,25,28,9,10,9,33,35,37,6,5,3,18,14,23,3,5,6,15,21,14
28,9,18,28,9,9,10,43,39,36,4,6,4,31,20,18,5,3,6,12,19,18
28,10,11,28,7,13,8,36,37,34,5,6,3,22,19,21,2,7,5,14,18,13
28,11,24,28,10,4,14,32,35,34,7,3,4,20,15,24,3,1,10,12,20,10
28,12,2,28,8,9,11,35,47,33,6,5,3,22,16,23,2,4,8,13,31,10
28,13,12,28,6,14,8,29,29,32,5,6,3,17,14,21,1,8,5,12,15,11
28,14,4,28,9,5,14,35,46,32,6,4,4,17,11,22,3,1,10,18,35,10
28,15,5,28,9,5,14,42,55,32,4,3,6,22,24,15,5,2,8,20,31,17
28,16,3,28,6,13,9,27,39,31,4,7,3,13,15,19,2,6,6,14,24,12
28,17,28,28,7,8,13,36,53,29,5,5,4,22,23,20,2,3,9,14,30,9
28,18,31,28,8,4,16,31,46,28,7,2,5,21,19,23,1,2,11,10,27,5
28,19,29,28,6,10,12,33,49,28,4,4,6,17,21,16,2,6,6,16,28,12
28,20,30,28,5,12,11,27,49,27,3,6,6,16,30,15,2,6,5,11,19,12

29,1,17,29,17,9,3,63,30,60,13,1,0,39,9,40,4,8,3,24,21,20
29,2,1,29,17,7,5,60,30,58,10,2,3,30,12,32,7,5,2,30,18,26
29,3,9,29,16,6,7,54,25,54,10,2,2,29,10,32,6,4,5,25,15,22
29,4,16,29,15,8,6,45,25,53,9,4,2,23,11,31,6,4,4,22,14,22
29,5,27,29,13,10,6,44,37,49,7,6,1,22,13,27,6,4,5,22,24,22
29,6,15,29,12,6,11,39,36,42,9,4,2,26,12,31,3,2,9,13,24,11
29,7,6,29,10,10,9,42,40,40,8,5,2,28,19,29,2,5,7,14,21,11
29,8,25,29,9,11,9,33,35,38,6,5,3,18,14,23,3,6,6,15,21,15
29,9,11,29,8,13,8,38,38,37,5,6,3,22,19,21,3,7,5,16,19,16
29,10,18,29,9,9,11,44,41,36,4,6,5,32,22,18,5,3,6,12,19,18
29,11,12,29,7,14,8,32,31,35,6,6,3,20,16,24,1,8,5,12,15,11
29,12,24,29,10,4,15,32,38,34,7,3,4,20,15,24,3,1,11,12,23,10
29,13,2,29,8,9,12,37,50,33,6,5,3,22,16,23,2,4,9,15,34,10
29,14,4,29,9,5,15,37,49,32,6,4,4,17,11,22,3,1,11,20,38,10
29,15,5,29,9,5,15,43,58,32,4,3,7,23,27,15,5,2,8,20,31,17
29,16,28,29,8,8,13,39,54,32,5,5,4,22,23,20,3,3,9,17,31,12
29,17,29,29,7,10,12,36,49,31,5,4,6,20,21,19,2,6,6,16,28,12
29,18,3,29,6,13,10,28,42,31,4,7,4,14,18,19,2,6,6,14,24,12
29,19,31,29,8,5,16,34,49,29,7,3,5,24,22,24,1,2,11,10,27,5
29,20,30,29,5,12,12,27,50,27,3,6,6,16,30,15,2,6,6,11,20,12

30,1,17,30,18,9,3,64,30,63,14,1,0,40,9,43,4,8,3,24,21,20
30,2,1,30,17,8,5,62,32,59,10,2,3,30,12,32,7,6,2,32,20,27
30,3,9,30,17,6,7,56,25,57,11,2,2,31,10,35,6,4,5,25,15,22
30,4,16,30,15,8,7,45,27,53,9,4,2,23,11,31,6,4,5,22,16,22
30,5,27,30,13,11,6,44,37,50,7,7,1,22,13,28,6,4,5,22,24,22
30,6,15,30,13,6,11,41,36,45,9,4,2,26,12,31,4,2,9,15,24,14
30,7,6,30,10,10,10,42,41,40,8,5,2,28,19,29,2,5,8,14,22,11
30,8,11,30,9,13,8,40,39,40,6,6,3,24,20,24,3,7,5,16,19,16
30,9,25,30,9,11,10,33,37,38,6,5,4,18,16,23,3,6,6,15,21,15
30,10,24,30,11,4,15,36,38,37,8,3,4,24,15,27,3,1,11,12,23,10
30,11,18,30,9,9,12,44,45,36,4,6,5,32,22,18,5,3,7,12,23,18
30,12,12,30,7,14,9,33,33,35,6,6,3,20,16,24,1,8,6,13,17,11
30,13,4,30,9,6,15,39,51,33,6,5,4,19,13,23,3,1,11,20,38,10
30,14,2,30,8,9,13,37,51,33,6,5,4,22,17,23,2,4,9,15,34,10
30,15,5,30,9,6,15,45,60,33,4,3,7,23,27,15,5,3,8,22,33,18
30,16,28,30,8,9,13,41,56,33,5,6,4,24,25,21,3,3,9,17,31,12
30,17,29,30,7,11,12,36,49,32,5,4,6,20,21,19,2,7,6,16,28,13
30,18,31,30,9,5,16,35,49,32,7,3,5,24,22,24,2,2,11,11,27,8
30,19,3,30,6,13,11,29,44,31,4,7,4,14,18,19,2,6,7,15,26,12
30,20,30,30,6,12,12,29,51,30,4,6,6,18,31,18,2,6,6,11,20,12

31,1,17,31,19,9,3,68,32,66,14,1,0,40,9,43,5,8,3,28,23,23
31,2,1,31,17,9,5,62,32,60,10,3,3,30,12,33,7,6,2,32,20,27
31,3,9,31,17,7,7,57,26,58,11,2,2,31,10,35,6,5,5,26,16,23
31,4,16,31,16,8,7,50,27,56,10,4,2,28,11,34,6,4,5,22,16,22
31,5,27,31,13,12,6,44,37,51,7,7,1,22,13,28,6,5,5,22,24,23
31,6,15,31,13,6,12,42,38,45,9,4,2,26,12,31,4,2,10,16,26,14
31,7,11,31,9,14,8,42,41,41,6,7,3,26,22,25,3,7,5,16,19,16
31,8,6,31,10,10,11,43,43,40,8,5,2,28,19,29,2,5,9,15,24,11
31,9,18,31,10,9,12,48,46,39,5,6,5,36,23,21,5,3,7,12,23,18
31,10,12,31,8,14,9,36,33,38,7,6,3,23,16,27,1,8,6,13,17,11
31,11,24,31,11,5,15,37,39,38,8,4,4,25,16,28,3,1,11,12,23,10
31,12,25,31,9,11,11,33,42,38,6,5,4,18,16,23,3,6,7,15,26,15
31,13,28,31,9,9,13,43,57,36,6,6,4,26,26,24,3,3,9,17,31,12
31,14,4,31,9,7,15,39,51,34,6,5,4,19,13,23,3,2,11,20,38,11
31,15,2,31,8,10,13,39,53,34,6,5,4,22,17,23,2,5,9,17,36,11
31,16,3,31,7,13,11,31,45,34,5,7,4,16,19,22,2,6,7,15,26,12
31,17,5,31,9,6,16,45,63,33,4,3,7,23,27,15,5,3,9,22,36,18
31,18,29,31,7,11,13,38,53,32,5,4,7,22,25,19,2,7,6,16,28,13
31,19,31,31,9,5,17,36,53,32,7,3,5,24,22,24,2,2,12,12,31,8
31,20,30,31,6,13,12,29,51,31,4,7,6,18,31,19,2,6,6,11,20,12

32,1,17,32,20,9,3,70,32,69,15,1,0,42,9,46,5,8,3,28,23,23
32,2,1,32,18,9,5,65,33,63,10,3,3,30,12,33,8,6,2,35,21,30
32,3,9,32,18,7,7,58,26,61,12,2,2,32,10,38,6,5,5,26,16,23
32,4,16,32,16,8,8,50,30,56,10,4,2,28,11,34,6,4,6,22,19,22
32,5,27,32,14,12,6,47,39,54,8,7,1,25,15,31,6,5,5,22,24,23
32,6,15,32,14,6,12,45,38,48,10,4,2,29,12,34,4,2,10,16,26,14
32,7,11,32,10,14,8,45,41,44,6,7,3,26,22,25,4,7,5,19,19,19
32,8,6,32,11,10,11,46,43,43,9,5,2,31,19,32,2,5,9,15,24,11
32,9,18,32,10,9,13,48,47,39,5,6,5,36,23,21,5,3,8,12,24,18
32,10,28,32,10,9,13,46,59,39,6,6,4,26,26,24,4,3,9,20,33,15
32,11,12,32,8,14,10,36,35,38,7,6,3,23,16,27,1,8,7,13,19,11
32,12,24,32,11,5,16,39,42,38,8,4,4,25,16,28,3,1,12,14,26,10
32,13,25,32,9,11,12,35,45,38,6,5,5,20,19,23,3,6,7,15,26,15
32,14,2,32,9,10,13,40,53,37,7,5,4,23,17,26,2,5,9,17,36,11
32,15,4,32,9,8,15,40,52,35,6,6,4,20,14,24,3,2,11,20,38,11
32,16,3,32,7,14,11,32,46,35,5,7,4,16,19,22,2,7,7,16,27,13
32,17,5,32,9,6,17,46,66,33,4,3,8,24,30,15,5,3,9,22,36,18
32,18,29,32,7,11,14,38,56,32,5,4,7,22,25,19,2,7,7,16,31,13
32,19,31,32,9,5,18,36,56,32,7,3,6,24,25,24,2,2,12,12,31,8
32,20,30,32,6,13,13,29,52,31,4,7,6,18,31,19,2,6,7,11,21,12

33,1,17,33,20,10,3,70,32,70,15,1,0,42,9,46,5,9,3,28,23,24
33,2,9,33,19,7,7,61,27,64,12,2,2,32,10,38,7,5,5,29,17,26
33,3,1,33,18,10,5,66,34,64,10,4,3,31,13,34,8,6,2,35,21,30
33,4,16,33,17,8,8,51,30,59,11,4,2,29,11,37,6,4,6,22,19,22
33,5,27,33,14,12,7,47,40,54,8,7,1,25,15,31,6,5,6,22,25,23
33,6,15,33,14,7,12,46,39,49,10,4,2,29,12,34,4,3,10,17,27,15
33,7,11,33,11,14,8,47,41,47,7,7,3,28,22,28,4,7,5,19,19,19
33,8,6,33,11,10,12,46,46,43,9,5,2,31,19,32,2,5,10,15,27,11
33,9,12,33,9,14,10,39,35,41,8,6,3,26,16,30,1,8,7,13,19,11
33,10,24,33,12,5,16,42,42,41,9,4,4,28,16,31,3,1,12,14,26,10
33,11,18,33,10,10,13,48,47,40,5,7,5,36,23,22,5,3,8,12,24,18
33,12,2,33,10,10,13,42,54,40,7,5,4,23,17,26,3,5,9,19,37,14
33,13,28,33,10,9,14,47,62,39,6,6,5,27,29,24,4,3,9,20,33,15
33,14,25,33,9,11,13,35,47,38,6,5,5,20,19,23,3,6,8,15,28,15
33,15,3,33,8,14,11,34,46,38,6,7,4,18,19,25,2,7,7,16,27,13
33,16,4,33,9,8,16,40,54,35,6,6,4,20,14,24,3,2,12,20,40,11
33,17,30,33,7,13,13,32,53,34,4,7,6,18,31,19,3,6,7,14,22,15
33,18,5,33,9,6,18,47,69,33,4,3,9,25,33,15,5,3,9,22,36,18
33,19,29,33,7,11,15,39,58,32,5,4,8,23,27,19,2,7,7,16,31,13
33,20,31,33,9,5,19,36,59,32,7,3,6,24,25,24,2,2,13,12,34,8

34,1,17,34,21,10,3,71,32,73,16,1,0,43,9,49,5,9,3,28,23,24
34,2,9,34,20,7,7,64,27,67,13,2,2,35,10,41,7,5,5,29,17,26
34,3,1,34,18,10,6,67,36,64,10,4,3,31,13,34,8,6,3,36,23,30
34,4,16,34,18,8,8,52,30,62,11,4,2,29,11,37,7,4,6,23,19,25
34,5,27,34,14,13,7,49,42,55,8,8,1,27,17,32,6,5,6,22,25,23
34,6,15,34,15,7,12,51,39,52,11,4,2,34,12,37,4,3,10,17,27,15
34,7,11,34,11,14,9,47,42,47,7,7,3,28,22,28,4,7,6,19,20,19
34,8,6,34,12,10,12,48,47,46,10,5,2,33,20,35,2,5,10,15,27,11
34,9,12,34,9,15,10,40,36,42,8,6,3,26,16,30,1,9,7,14,20,12
34,10,24,34,12,6,16,43,43,42,9,4,4,28,16,31,3,2,12,15,27,11
34,11,18,34,10,11,13,49,48,41,5,7,5,36,23,22,5,4,8,13,25,19
34,12,25,34,10,11,13,39,49,41,7,5,5,24,21,26,3,6,8,15,28,15
34,13,2,34,10,11,13,43,55,41,7,6,4,24,18,27,3,5,9,19,37,14
34,14,28,34,10,10,14,49,64,40,6,6,5,27,29,24,4,4,9,22,35,16
34,15,3,34,8,14,12,34,51,38,6,7,4,18,19,25,2,7,8,16,32,13
34,16,4,34,9,8,17,40,55,35,6,6,5,20,15,24,3,2,12,20,40,11
34,17,5,34,9,7,18,48,70,34,4,4,9,26,34,16,5,3,9,22,36,18
34,18,30,34,7,13,14,34,57,34,4,7,6,18,31,19,3,6,8,16,26,15
34,19,31,34,9,6,19,37,60,33,7,4,6,25,26,25,2,2,13,12,34,8
34,20,29,34,7,11,16,39,61,32,5,4,8,23,27,19,2,7,8,16,34,13

35,1,17,35,21,10,4,71,33,73,16,1,0,43,9,49,5,9,4,28,24,24
35,2,9,35,21,7,7,66,28,70,14,2,2,37,11,44,7,5,5,29,17,26
35,3,1,35,19,10,6,68,36,67,11,4,3,32,13,37,8,6,3,36,23,30
35,4,16,35,19,8,8,54,31,65,12,4,2,31,12,40,7,4,6,23,19,25
35,5,15,35,16,7,12,54,39,55,12,4,2,37,12,40,4,3,10,17,27,15
35,6,27,35,14,13,8,50,44,55,8,8,1,27,17,32,6,5,7,23,27,23
35,7,11,35,11,15,9,48,43,48,7,7,3,28,22,28,4,8,6,20,21,20
35,8,6,35,12,10,13,48,48,46,10,5,2,33,20,35,2,5,11,15,28,11
35,9,12,35,10,15,10,43,36,45,8,6,3,26,16,30,2,9,7,17,20,15
35,10,24,35,12,7,16,43,43,43,9,4,4,28,16,31,3,3,12,15,27,12
35,11,28,35,11,10,14,51,65,43,7,6,5,29,30,27,4,4,9,22,35,16
35,12,18,35,10,11,14,49,51,41,5,7,5,36,23,22,5,4,9,13,28,19
35,13,2,35,10,11,14,44,57,41,7,6,4,24,18,27,3,5,10,20,39,14
35,14,25,35,10,11,14,39,52,41,7,5,6,24,24,26,3,6,8,15,28,15
35,15,3,35,8,15,12,35,52,39,6,8,4,19,20,26,2,7,8,16,32,13
35,16,4,35,10,8,17,41,55,38,7,6,5,21,15,27,3,2,12,20,40,11
35,17,5,35,9,8,18,48,70,35,4,5,9,26,34,17,5,3,9,22,36,18
35,18,30,35,7,14,14,35,58,35,4,8,6,19,32,20,3,6,8,16,26,15
35,19,31,35,9,7,19,38,61,34,7,4,6,25,26,25,2,3,13,13,35,9
35,20,29,35,7,11,17,40,63,32,5,4,8,23,27,19,2,7,9,17,36,13

36,1,17,36,22,10,4,73,34,76,17,1,0,45,10,52,5,9,4,28,24,24
36,2,9,36,21,7,8,67,30,70,14,2,2,37,11,44,7,5,6,30,19,26
36,3,1,36,19,10,7,69,39,67,11,4,3,32,13,37,8,6,4,37,26,30
36,4,16,36,19,8,9,55,33,65,12,4,2,31,12,40,7,4,7,24,21,25
36,5,15,36,17,7,12,59,41,58,12,4,2,37,12,40,5,3,10,22,29,18
36,6,27,36,14,14,8,51,45,56,8,9,1,28,18,33,6,5,7,23,27,23
36,7,11,36,12,15,9,50,44,51,8,7,3,30,23,31,4,8,6,20,21,20
36,8,24,36,13,7,16,46,44,46,10,4,4,31,17,34,3,3,12,15,27,12
36,9,6,36,12,10,14,49,50,46,10,5,3,34,22,35,2,5,11,15,28,11
36,10,12,36,10,15,11,45,41,45,8,6,4,28,21,30,2,9,7,17,20,15
36,11,18,36,11,11,14,51,52,44,6,7,5,38,24,25,5,4,9,13,28,19
36,12,25,36,11,11,14,41,53,44,7,5,6,24,24,26,4,6,8,17,29,18
36,13,28,36,11,10,15,52,68,43,7,6,5,29,30,27,4,4,10,23,38,16
36,14,2,36,10,12,14,45,58,42,7,7,4,25,19,28,3,5,10,20,39,14
36,15,4,36,10,9,17,42,56,39,7,6,5,21,15,27,3,3,12,21,41,12
36,16,3,36,8,15,13,36,54,39,6,8,4,19,20,26,2,7,9,17,34,13
36,17,31,36,10,7,19,41,62,37,8,4,6,28,27,28,2,3,13,13,35,9
36,18,5,36,9,9,18,49,71,36,4,5,9,26,34,17,5,4,9,23,37,19
36,19,30,36,7,15,14,36,59,36,4,8,6,19,32,20,3,7,8,17,27,16
36,20,29,36,7,12,17,41,64,33,5,5,8,24,28,20,2,7,9,17,36,13

37,1,17,37,22,11,4,74,35,77,17,1,0,45,10,52,5,10,4,29,25,25
37,2,9,37,21,8,8,69,32,71,14,3,2,39,13,45,7,5,6,30,19,26
37,3,16,37,20,8,9,58,33,68,13,4,2,34,12,43,7,4,7,24,21,25
37,4,1,37,19,10,8,70,41,67,11,4,4,33,15,37,8,6,4,37,26,30
37,5,27,37,15,14,8,53,45,59,8,9,1,28,18,33,7,5,7,25,27,26
37,6,15,37,17,7,13,59,43,58,12,4,3,37,14,40,5,3,10,22,29,18
37,7,11,37,12,15,10,50,45,51,8,7,3,30,23,31,4,8,7,20,22,20
37,8,12,37,11,15,11,47,41,48,8,6,4,28,21,30,3,9,7,19,20,18
37,9,24,37,13,7,17,46,47,46,10,4,4,31,17,34,3,3,13,15,30,12
