,result,t1_avg_pts_mu,t1_avg_pts_tot,t1_avg_recv_mu,t1_avg_recv_tot,t1_avg_scrd_mu,t1_avg_scrd_tot,t1_home,t1_standing,t2_avg_pts_mu,t2_avg_pts_tot,t2_avg_recv_tot,t2_avg_scrd_tot,t2_standing
55,1.0,2.5,2.0246913580246915,0.25,0.9629629629629629,1.75,1.962962962962963,1.0,5.0,0.25,1.123456790123457,1.2839506172839505,0.8888888888888888,13.0
56,1.0,1.0,1.617283950617284,1.25,1.2839506172839505,0.5,1.6296296296296295,1.0,8.0,1.75,1.2098765432098766,1.3209876543209877,1.0987654320987654,20.0
57,0.0,1.5,1.0,1.5,1.4567901234567902,1.5,1.037037037037037,1.0,19.0,1.5,1.2093023255813953,1.4186046511627908,0.9767441860465116,11.0
58,2.0,0.0,0.9069767441860465,0.0,1.7674418604651163,0.0,1.0232558139534884,1.0,18.0,0.0,0.9069767441860465,1.5348837209302326,1.1162790697674418,15.0
59,1.0,0.0,1.2,0.0,1.8,0.0,0.4,1.0,14.0,0.0,1.037037037037037,1.4691358024691359,0.9629629629629629,7.0
60,1.0,1.75,1.4268292682926829,0.5,1.353658536585366,1.5,1.3902439024390243,1.0,6.0,1.0,1.3048780487804879,1.2439024390243902,1.1097560975609757,13.0
61,1.0,0.0,1.024390243902439,0.0,1.4878048780487805,0.0,0.9634146341463414,1.0,8.0,0.0,1.1666666666666667,1.3333333333333333,0.8333333333333334,15.0
62,2.0,1.0,1.1951219512195121,1.25,1.2317073170731707,0.5,1.024390243902439,1.0,9.0,1.75,2.0365853658536586,0.9512195121951219,1.9878048780487805,3.0
63,2.0,1.5,0.9545454545454546,1.5,1.5,0.5,1.1136363636363635,1.0,14.0,1.5,1.0,1.451219512195122,1.0365853658536586,17.0
64,1.0,0.25,1.2560975609756098,2.5,1.451219512195122,0.75,1.146341463414634,1.0,18.0,2.5,1.6341463414634145,1.2682926829268293,1.6341463414634145,5.0
65,1.0,2.0,2.1219512195121952,1.5,0.7804878048780488,2.5,1.951219512195122,1.0,4.0,0.5,0.8863636363636364,1.75,1.0,19.0
66,2.0,0.0,1.2045454545454546,3.0,1.4090909090909092,0.0,0.9772727272727273,1.0,12.0,3.0,2.341463414634146,0.6341463414634146,1.9878048780487805,2.0
67,1.0,0.0,1.329268292682927,0.0,1.4146341463414633,0.0,1.5,1.0,7.0,0.0,1.5,1.6666666666666667,0.8333333333333334,11.0
68,1.0,0.25,1.1097560975609757,1.5,1.3170731707317074,0.5,0.8780487804878049,1.0,16.0,2.5,2.268292682926829,0.6463414634146342,1.8048780487804879,1.0
69,2.0,1.75,1.1951219512195121,1.0,1.329268292682927,1.5,1.0853658536585367,1.0,20.0,1.0,1.670731707317073,0.975609756097561,1.451219512195122,10.0
70,0.0,1.0,1.6144578313253013,1.5,1.2771084337349397,1.25,1.6265060240963856,1.0,8.0,1.75,1.4457831325301205,1.3493975903614457,1.4096385542168675,6.0
71,1.0,0.5,2.2409638554216866,1.0,0.6746987951807228,0.25,1.7951807228915662,1.0,2.0,2.0,2.1325301204819276,0.7831325301204819,2.0,4.0
72,0.0,3.0,1.6867469879518073,1.5,0.963855421686747,3.0,1.4457831325301205,1.0,9.0,0.0,1.1777777777777778,1.4222222222222223,0.9555555555555556,13.0
73,0.0,3.0,1.2891566265060241,0.75,1.2650602409638554,2.0,1.108433734939759,1.0,14.0,0.0,1.180722891566265,1.2289156626506024,1.0120481927710843,10.0
74,1.0,2.5,2.0481927710843375,0.25,0.9397590361445783,2.75,1.9759036144578312,1.0,3.0,0.25,1.2771084337349397,1.4457831325301205,1.1566265060240963,18.0
75,0.0,3.0,2.3493975903614457,0.25,0.6265060240963856,2.0,1.9879518072289157,1.0,1.0,0.0,1.0481927710843373,1.4939759036144578,1.0120481927710843,7.0
76,0.0,1.25,1.0240963855421688,1.5,1.4457831325301205,1.25,1.0481927710843373,1.0,16.0,1.25,1.3493975903614457,1.3975903614457832,1.5421686746987953,5.0
77,1.0,0.0,1.2857142857142858,0.0,2.142857142857143,0.0,0.7142857142857143,1.0,12.0,0.0,0.9333333333333333,1.511111111111111,1.1111111111111112,15.0
78,1.0,0.0,0.8666666666666667,3.0,1.8444444444444446,0.0,1.0,1.0,19.0,3.0,1.1325301204819278,1.3132530120481927,0.9036144578313253,11.0
79,2.0,0.0,1.0,0.0,1.8571428571428572,0.0,1.0,1.0,17.0,0.0,1.180722891566265,1.3253012048192772,1.072289156626506,20.0
80,1.0,0.0,1.1785714285714286,1.5,1.2380952380952381,0.5,1.0238095238095237,1.0,11.0,3.0,0.9130434782608695,1.826086956521739,1.0217391304347827,19.0
81,0.0,1.25,1.119047619047619,0.75,1.3214285714285714,0.75,0.9047619047619048,1.0,13.0,1.25,1.4404761904761905,1.3452380952380953,1.4047619047619047,5.0
82,1.0,0.0,1.2619047619047619,0.0,1.5,0.0,1.1666666666666667,1.0,18.0,0.0,1.5,2.0,0.875,10.0
83,1.0,1.0,2.0595238095238093,1.5,0.9523809523809523,1.5,2.0238095238095237,1.0,3.0,1.0,0.9130434782608695,1.5217391304347827,1.108695652173913,16.0
84,0.0,0.0,1.6785714285714286,0.0,0.9642857142857143,0.0,1.4404761904761905,1.0,9.0,0.0,0.875,1.75,0.875,17.0
85,1.0,2.25,2.3333333333333335,0.25,0.6428571428571429,1.25,1.9880952380952381,1.0,2.0,0.75,1.0238095238095237,1.4523809523809523,1.0595238095238095,15.0
86,2.0,1.0,1.2023809523809523,1.0,1.3095238095238095,0.75,1.0714285714285714,1.0,20.0,1.75,1.3452380952380953,1.4047619047619047,1.5476190476190477,4.0
87,1.0,0.0,1.173913043478261,1.5,1.4130434782608696,0.5,0.9565217391304348,1.0,12.0,3.0,1.2857142857142858,1.2738095238095237,1.119047619047619,14.0
88,1.0,0.0,1.0476190476190477,2.0,1.5,0.0,1.0238095238095237,1.0,7.0,3.0,2.107142857142857,0.7976190476190477,1.9761904761904763,6.0
89,1.0,1.0,1.6071428571428572,1.75,1.2738095238095237,1.5,1.619047619047619,1.0,8.0,1.75,2.25,0.6666666666666666,1.7976190476190477,1.0
90,0.0,0.25,1.2705882352941176,1.25,1.2823529411764707,0.0,1.1176470588235294,1.0,15.0,2.5,2.070588235294118,0.9529411764705882,2.0352941176470587,2.0
91,0.0,0.5,1.4352941176470588,2.5,1.3411764705882352,1.75,1.4,1.0,5.0,2.0,1.2,1.223529411764706,1.035294117647059,10.0
92,1.0,1.5,2.0823529411764707,1.5,0.8,1.5,1.9529411764705882,1.0,8.0,1.5,2.3411764705882354,0.6470588235294118,1.988235294117647,1.0
93,1.0,0.0,1.011764705882353,2.0,1.4588235294117646,0.25,1.0588235294117647,1.0,16.0,3.0,1.6705882352941177,0.9647058823529412,1.4352941176470588,9.0
94,1.0,2.5,2.223529411764706,0.0,0.6823529411764706,1.25,1.7882352941176471,1.0,3.0,0.25,1.2823529411764707,1.5058823529411764,1.188235294117647,14.0
95,1.0,0.5,0.8936170212765957,2.0,1.553191489361702,1.0,1.1063829787234043,1.0,18.0,2.0,1.0705882352941176,1.4823529411764707,1.0235294117647058,6.0
96,2.0,0.0,1.3333333333333333,0.0,2.111111111111111,0.0,1.0,1.0,12.0,0.0,1.1176470588235294,1.3176470588235294,0.9058823529411765,13.0
97,0.0,1.0,0.8936170212765957,1.0,1.8297872340425532,1.0,1.0,1.0,19.0,1.0,1.188235294117647,1.3176470588235294,1.0705882352941176,20.0
98,2.0,1.5,1.3647058823529412,1.5,1.4,2.0,1.5529411764705883,1.0,4.0,1.5,1.2127659574468086,1.4042553191489362,0.9787234042553191,11.0
99,0.0,0.0,0.8888888888888888,0.0,1.6666666666666667,0.0,0.8888888888888888,1.0,17.0,0.0,1.6235294117647059,1.2705882352941176,1.6235294117647059,7.0
100,0.0,1.5,0.9375,1.0,1.5416666666666667,1.5,1.125,1.0,15.0,1.5,1.430232558139535,1.3488372093023255,1.4069767441860466,6.0
101,1.0,2.5,2.313953488372093,0.5,0.6627906976744186,1.75,1.9651162790697674,1.0,3.0,0.25,1.2674418604651163,1.5465116279069768,1.1744186046511629,16.0
102,2.0,0.25,1.0348837209302326,2.0,1.4651162790697674,1.0,1.0813953488372092,1.0,14.0,2.5,2.2325581395348837,0.6744186046511628,1.8255813953488371,1.0
103,1.0,0.0,1.2,0.0,2.2,0.0,1.0,1.0,13.0,0.0,0.8958333333333334,1.7916666666666667,0.9791666666666666,19.0
104,0.0,0.5,1.6511627906976745,2.5,0.9883720930232558,1.75,1.441860465116279,1.0,11.0,2.0,1.6162790697674418,1.2674418604651163,1.6162790697674418,7.0
105,1.0,0.25,1.197674418604651,1.25,1.2325581395348837,0.0,1.0465116279069768,1.0,10.0,2.5,2.0930232558139537,0.7906976744186046,1.9534883720930232,5.0
106,1.0,1.5,1.186046511627907,0.75,1.302325581395349,1.25,1.058139534883721,1.0,20.0,1.5,1.1395348837209303,1.313953488372093,0.9302325581395349,12.0
107,0.0,0.0,1.25,0.0,1.375,0.0,0.9791666666666666,1.0,9.0,0.0,0.9,1.6,0.9,18.0
108,0.0,0.75,1.058139534883721,1.75,1.4883720930232558,0.75,1.0232558139534884,1.0,8.0,2.25,1.2674418604651163,1.2906976744186047,1.127906976744186,17.0
109,1.0,2.0,2.058139534883721,1.5,0.9651162790697675,2.25,2.0348837209302326,1.0,2.0,0.5,1.3488372093023255,1.3953488372093024,1.5348837209302326,4.0
110,0.0,1.0,2.0689655172413794,1.0,0.8160919540229885,1.0,1.9425287356321839,1.0,6.0,1.0,0.9387755102040817,1.510204081632653,1.1020408163265305,14.0
111,1.0,1.0,2.2413793103448274,1.75,0.6666666666666666,0.75,1.8505747126436782,1.0,1.0,1.75,2.32183908045977,0.6551724137931034,1.9655172413793103,3.0
112,2.0,0.25,1.264367816091954,2.25,1.2988505747126438,0.75,1.1379310344827587,1.0,16.0,2.5,1.6436781609195403,0.9885057471264368,1.4367816091954022,11.0
113,0.0,0.75,1.1264367816091954,1.0,1.3448275862068966,0.5,0.9195402298850575,1.0,13.0,1.5,1.2183908045977012,1.2298850574712643,1.0689655172413792,9.0
114,1.0,0.5,0.8775510204081632,1.5,1.7959183673469388,1.0,0.9591836734693877,1.0,19.0,2.0,1.2448979591836735,1.3877551020408163,1.0,10.0
115,2.0,0.0,0.9090909090909091,0.0,1.6363636363636365,0.0,1.0,1.0,17.0,0.0,2.0689655172413794,0.9540229885057471,2.045977011494253,2.0
116,1.0,2.0,1.6091954022988506,1.0,1.264367816091954,2.5,1.6091954022988506,1.0,7.0,0.5,1.0229885057471264,1.4942528735632183,1.0689655172413792,15.0
117,1.0,1.5,1.2528735632183907,1.0,1.5517241379310345,1.25,1.160919540229885,1.0,18.0,1.5,1.206896551724138,1.2873563218390804,1.0919540229885059,20.0
118,0.0,0.0,1.4252873563218391,0.0,1.3333333333333333,0.0,1.3908045977011494,1.0,4.0,0.0,1.3636363636363635,2.0,1.0909090909090908,12.0
119,1.0,1.0,1.3333333333333333,1.0,1.4137931034482758,1.0,1.5172413793103448,1.0,5.0,1.75,1.0574712643678161,1.4942528735632183,1.0344827586206897,8.0
120,1.0,0.5,1.22,2.0,1.4,1.5,1.0,1.0,11.0,2.0,1.1931818181818181,1.3068181818181819,1.0909090909090908,20.0
121,1.0,1.25,1.3522727272727273,0.5,1.3977272727272727,1.25,1.5227272727272727,1.0,4.0,1.25,1.125,1.3409090909090908,0.9204545454545454,13.0
122,2.0,0.5,1.0113636363636365,2.0,1.5340909090909092,1.0,1.0681818181818181,1.0,16.0,2.0,1.2727272727272727,1.5454545454545454,1.1818181818181819,14.0
123,1.0,2.5,2.2954545454545454,0.5,0.6590909090909091,1.25,1.9431818181818181,1.0,3.0,0.25,1.6590909090909092,0.9886363636363636,1.4431818181818181,9.0
124,1.0,0.5,0.94,1.5,1.52,0.5,1.12,1.0,15.0,2.0,1.2159090909090908,1.2272727272727273,1.0681818181818181,8.0
125,0.0,0.0,1.3333333333333333,0.0,2.0833333333333335,0.0,1.25,1.0,12.0,0.0,1.625,1.2613636363636365,1.6477272727272727,5.0
126,1.0,0.0,2.25,0.0,0.6590909090909091,0.0,1.8409090909090908,1.0,1.0,0.0,0.8333333333333334,1.8333333333333333,1.0,19.0
127,0.0,1.5,0.92,1.0,1.78,0.5,0.98,1.0,17.0,1.5,1.25,1.3068181818181819,1.1363636363636365,18.0
128,1.0,0.5,1.0454545454545454,1.25,1.5,0.75,1.0227272727272727,1.0,10.0,2.0,2.0795454545454546,0.9545454545454546,2.0681818181818183,2.0
129,0.0,2.0,2.0568181818181817,0.75,0.8295454545454546,1.25,1.9431818181818181,1.0,7.0,0.5,1.4204545454545454,1.3522727272727273,1.4090909090909092,6.0
130,2.0,1.5,2.056179775280899,1.75,0.9550561797752809,1.25,2.044943820224719,1.0,2.0,1.5,2.258426966292135,0.651685393258427,1.8651685393258426,1.0
131,2.0,0.25,1.6404494382022472,1.5,1.0112359550561798,0.5,1.4269662921348314,1.0,11.0,2.5,2.044943820224719,0.8426966292134831,1.9438202247191012,7.0
132,2.0,0.0,0.7692307692307693,0.0,2.0,0.0,0.9230769230769231,1.0,19.0,0.0,0.9803921568627451,1.4901960784313726,1.1176470588235294,14.0
133,0.0,1.75,1.6179775280898876,2.0,1.2584269662921348,2.25,1.6404494382022472,1.0,5.0,1.0,1.3707865168539326,1.3932584269662922,1.6067415730337078,4.0
134,0.0,1.5,1.2921348314606742,0.5,1.5280898876404494,1.5,1.1910112359550562,1.0,13.0,1.5,1.2549019607843137,1.3725490196078431,1.0,9.0
135,0.0,2.5,1.202247191011236,0.75,1.2247191011235956,1.75,1.0561797752808988,1.0,10.0,0.25,1.0,1.5393258426966292,1.0561797752808988,18.0
136,0.0,2.0,1.4157303370786516,1.5,1.3595505617977528,3.5,1.4157303370786516,1.0,6.0,0.5,0.9215686274509803,1.803921568627451,1.0196078431372548,16.0
137,2.0,0.25,1.1797752808988764,1.5,1.303370786516854,0.25,1.0786516853932584,1.0,20.0,2.5,2.303370786516854,0.651685393258427,1.9550561797752808,3.0
138,1.0,0.0,1.247191011235955,0.0,1.3258426966292134,0.0,1.1573033707865168,1.0,17.0,0.0,1.3076923076923077,2.0,1.2307692307692308,12.0
139,1.0,1.75,1.1123595505617978,1.0,1.4269662921348314,1.5,0.9213483146067416,1.0,15.0,1.0,1.0674157303370786,1.4831460674157304,1.0224719101123596,8.0
140,0.0,2.0,1.6222222222222222,0.25,1.0222222222222221,1.0,1.4111111111111112,1.0,12.0,0.5,1.3666666666666667,1.3888888888888888,1.6,4.0
141,1.0,0.5,1.2,1.25,1.2222222222222223,0.5,1.0555555555555556,1.0,10.0,2.0,1.0555555555555556,1.4777777777777779,1.011111111111111,8.0
142,1.0,0.0,1.4111111111111112,3.0,1.3555555555555556,0.25,1.4111111111111112,1.0,7.0,3.0,2.2666666666666666,0.6444444444444445,1.8777777777777778,1.0
143,1.0,1.5,2.033333333333333,1.5,0.9777777777777777,2.5,2.022222222222222,1.0,3.0,1.5,1.25,1.3461538461538463,0.9807692307692307,9.0
144,1.0,3.0,1.6111111111111112,0.0,1.2555555555555555,1.0,1.6333333333333333,1.0,6.0,0.0,0.9230769230769231,1.7884615384615385,1.0192307692307692,17.0
145,0.0,0.25,1.288888888888889,2.5,1.511111111111111,0.5,1.1777777777777778,1.0,14.0,2.5,2.0555555555555554,0.8333333333333334,1.9444444444444444,5.0
146,2.0,0.75,1.2666666666666666,2.0,1.3444444444444446,0.75,1.2,1.0,16.0,2.25,2.311111111111111,0.6555555555555556,1.9777777777777779,2.0
147,2.0,1.5,1.1333333333333333,1.5,1.4111111111111112,2.0,0.9222222222222223,1.0,15.0,1.5,1.0192307692307692,1.4615384615384615,1.1153846153846154,11.0
148,1.0,0.0,0.7142857142857143,0.0,1.9285714285714286,0.0,0.8571428571428571,1.0,19.0,0.0,1.0,1.5333333333333334,1.0555555555555556,18.0
149,1.0,0.0,1.1666666666666667,0.0,1.3333333333333333,0.0,1.0777777777777777,1.0,20.0,0.0,1.2142857142857142,2.2142857142857144,1.3571428571428572,13.0
150,2.0,1.0,2.043956043956044,1.75,0.8241758241758241,1.75,1.9230769230769231,1.0,7.0,1.0,2.043956043956044,0.967032967032967,2.021978021978022,3.0
151,2.0,2.5,2.318681318681319,0.75,0.6483516483516484,2.75,2.0,1.0,2.0,0.25,1.6263736263736264,1.2417582417582418,1.6483516483516483,5.0
152,1.0,0.5,1.0566037735849056,1.0,1.471698113207547,0.5,1.150943396226415,1.0,9.0,2.0,1.2527472527472527,1.3736263736263736,1.1868131868131868,16.0
153,0.0,1.0,0.989010989010989,1.25,1.5384615384615385,1.0,1.054945054945055,1.0,19.0,1.75,1.4285714285714286,1.3516483516483517,1.4175824175824177,6.0
154,0.0,0.0,1.1333333333333333,0.0,2.2,0.0,1.2666666666666666,1.0,14.0,0.0,1.2197802197802199,1.2087912087912087,1.054945054945055,8.0
155,0.0,1.5,2.241758241758242,0.25,0.6593406593406593,0.5,1.8681318681318682,1.0,1.0,0.75,1.6153846153846154,1.032967032967033,1.4175824175824177,12.0
156,0.0,0.5,0.9056603773584906,1.5,1.8113207547169812,1.0,1.0,1.0,18.0,2.0,1.2857142857142858,1.4945054945054945,1.164835164835165,13.0
157,0.0,0.75,1.043956043956044,1.5,1.4725274725274726,1.0,1.0,1.0,10.0,2.25,1.1868131868131868,1.3186813186813187,1.0879120879120878,20.0
158,2.0,0.0,1.3626373626373627,0.0,1.3956043956043955,0.0,1.6043956043956045,1.0,4.0,0.0,0.8666666666666667,1.8666666666666667,0.9333333333333333,17.0
159,0.0,2.0,1.2264150943396226,0.0,1.3584905660377358,1.0,0.9622641509433962,1.0,11.0,0.5,1.120879120879121,1.4285714285714286,0.9340659340659341,15.0
160,1.0,0.5,1.2222222222222223,0.5,1.3703703703703705,0.0,0.9814814814814815,1.0,11.0,2.0,1.2173913043478262,1.2065217391304348,1.0543478260869565,9.0
161,1.0,2.0,2.0217391304347827,1.0,0.8369565217391305,1.5,1.9130434782608696,1.0,7.0,0.5,1.1195652173913044,1.434782608695652,0.9456521739130435,15.0
162,1.0,2.25,1.3478260869565217,1.25,1.391304347826087,1.75,1.5869565217391304,1.0,5.0,0.75,1.423913043478261,1.3695652173913044,1.434782608695652,6.0
163,0.0,0.0,1.125,0.0,2.125,0.0,1.25,1.0,14.0,0.0,2.0543478260869565,0.967391304347826,2.0217391304347827,2.0
164,1.0,2.5,2.2282608695652173,0.25,0.6847826086956522,1.75,1.8804347826086956,1.0,1.0,0.25,1.184782608695652,1.315217391304348,1.0869565217391304,20.0
165,1.0,1.5,1.0925925925925926,1.5,1.4444444444444444,2.5,1.1481481481481481,1.0,8.0,1.5,1.2826086956521738,1.4782608695652173,1.1521739130434783,13.0
